date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2000206,2000-07-24,MCD43A4,Nadir_Reflectance_Band7,0.0949,0.2218,3.8421,0.1269,0.1537,0.0007,0.0272,25,25,100.00
A2000207,2000-07-25,MCD43A4,Nadir_Reflectance_Band7,0.0993,0.2248,4.3559,0.1255,0.1742,0.0011,0.0326,25,25,100.00
A2000208,2000-07-26,MCD43A4,Nadir_Reflectance_Band7,0.0994,0.2245,4.3524,0.1251,0.1741,0.0011,0.0325,25,25,100.00
A2000209,2000-07-27,MCD43A4,Nadir_Reflectance_Band7,0.0609,0.2110,3.3780,0.1501,0.1351,0.0010,0.0323,25,25,100.00
A2000210,2000-07-28,MCD43A4,Nadir_Reflectance_Band7,0.0607,0.2109,3.3806,0.1502,0.1352,0.0010,0.0317,25,25,100.00
A2000211,2000-07-29,MCD43A4,Nadir_Reflectance_Band7,0.0602,0.2285,2.4630,0.1683,0.0985,0.0011,0.0338,25,25,100.00
A2000212,2000-07-30,MCD43A4,Nadir_Reflectance_Band7,0.0599,0.2291,2.4687,0.1692,0.0987,0.0012,0.0340,25,25,100.00
A2000213,2000-07-31,MCD43A4,Nadir_Reflectance_Band7,0.0398,0.1470,2.0263,0.1072,0.0811,0.0005,0.0221,25,25,100.00
A2000214,2000-08-01,MCD43A4,Nadir_Reflectance_Band7,0.0457,0.1654,1.8877,0.1197,0.0858,0.0009,0.0294,25,22,88.00
A2000215,2000-08-02,MCD43A4,Nadir_Reflectance_Band7,0.1322,0.1877,1.2507,0.0555,0.1563,0.0002,0.0156,25,8,32.00
A2000216,2000-08-03,MCD43A4,Nadir_Reflectance_Band7,,,,,,,,25,0,0.00
A2000217,2000-08-04,MCD43A4,Nadir_Reflectance_Band7,,,,,,,,25,0,0.00
A2000218,2000-08-05,MCD43A4,Nadir_Reflectance_Band7,,,,,,,,25,0,0.00
A2000219,2000-08-06,MCD43A4,Nadir_Reflectance_Band7,,,,,,,,25,0,0.00
A2000220,2000-08-07,MCD43A4,Nadir_Reflectance_Band7,,,,,,,,25,0,0.00
A2000221,2000-08-08,MCD43A4,Nadir_Reflectance_Band7,,,,,,,,25,0,0.00
A2000222,2000-08-09,MCD43A4,Nadir_Reflectance_Band7,,,,,,,,25,0,0.00
A2000223,2000-08-10,MCD43A4,Nadir_Reflectance_Band7,,,,,,,,25,0,0.00
A2000224,2000-08-11,MCD43A4,Nadir_Reflectance_Band7,,,,,,,,25,0,0.00
A2000225,2000-08-12,MCD43A4,Nadir_Reflectance_Band7,,,,,,,,25,0,0.00
A2000226,2000-08-13,MCD43A4,Nadir_Reflectance_Band7,,,,,,,,25,0,0.00
A2000227,2000-08-14,MCD43A4,Nadir_Reflectance_Band7,,,,,,,,25,0,0.00
A2000228,2000-08-15,MCD43A4,Nadir_Reflectance_Band7,,,,,,,,25,0,0.00
A2000229,2000-08-16,MCD43A4,Nadir_Reflectance_Band7,,,,,,,,25,0,0.00
A2000230,2000-08-17,MCD43A4,Nadir_Reflectance_Band7,0.2203,0.3176,6.3999,0.0973,0.2909,0.0010,0.0319,25,22,88.00
A2000231,2000-08-18,MCD43A4,Nadir_Reflectance_Band7,0.2202,0.3147,6.3549,0.0945,0.2889,0.0010,0.0309,25,22,88.00
A2000232,2000-08-19,MCD43A4,Nadir_Reflectance_Band7,0.2266,0.3485,7.4416,0.1219,0.3101,0.0014,0.0376,25,24,96.00
A2000233,2000-08-20,MCD43A4,Nadir_Reflectance_Band7,0.2271,0.3489,7.4501,0.1218,0.3104,0.0014,0.0376,25,24,96.00
A2000234,2000-08-21,MCD43A4,Nadir_Reflectance_Band7,0.2196,0.3492,7.0942,0.1296,0.2838,0.0016,0.0404,25,25,100.00
A2000235,2000-08-22,MCD43A4,Nadir_Reflectance_Band7,0.2197,0.3496,7.0774,0.1299,0.2831,0.0017,0.0408,25,25,100.00
A2000236,2000-08-23,MCD43A4,Nadir_Reflectance_Band7,0.2147,0.2757,6.2132,0.0610,0.2485,0.0004,0.0196,25,25,100.00
A2000237,2000-08-24,MCD43A4,Nadir_Reflectance_Band7,0.2137,0.2741,6.1783,0.0604,0.2471,0.0004,0.0194,25,25,100.00
A2000238,2000-08-25,MCD43A4,Nadir_Reflectance_Band7,0.1977,0.2534,5.7412,0.0557,0.2296,0.0003,0.0167,25,25,100.00
