"","UD","prrD","SD","pop","DD","psrD","RD","trs_sos25","trs_sos50","trs_sos75","trs_eos90","trs_eos75","trs_eos50","trs_eos25","maxline","baseline","ampl_sos","ampl_eos","prr","psr","Gslope","Dslope","year","sitename","trs_sos25_mean.x","trs_sos25_mean.y","trs_sos50_mean"
"393",105,130,155,190,234,264,294,121,130,145,221,245,264,277,0.61698478899241,0.159908307962239,0.457076481030172,0.445050825715911,0.00931197073433833,-0.00734456873449815,0.00513932411396571,-0.00351810897953838,2018,"HLH",127,127,136
"394",107,132,156,176,229,265,301,122,132,144,218,237,265,281,0.610477112125603,0.167060112433298,0.443416999692305,0.434549757699854,0.00923615771145421,-0.00593167709608434,0.00704618034099919,-0.00311880693503351,2019,"HLH",127,127,136
"395",111,135,159,188,236,269,301,125,135,147,223,249,269,285,0.594672190371153,0.119560031073215,0.422070899489275,0.475112159297939,0.00900313259377184,-0.00714196501827996,0.00564469906751607,-0.00326122718861213,2020,"HLH",127,127,136
"396",111,135,158,190,230,263,295,125,135,146,229,244,263,278,0.592605930275354,0.1386364405025,0.453969489772854,0.435737865634678,0.00972817548095575,-0.00658931250288428,0.00585455091845213,-0.00403580961442138,2021,"HLH",127,127,136
"397",116,137,157,206,245,274,303,129,137,147,242,259,274,288,0.398228452915178,0.149883160465339,0.230002932225599,0.248345292449838,0.0057164947961812,-0.00424064155952874,0.00206740822182681,-0.00228713995866695,2000,"DWP",127,127,137
"398",105,146,187,214,232,263,293,131,146,171,232,245,263,277,0.453780608619737,0.157917339121065,0.295863269498673,0.284872295652715,0.00365722432158435,-0.004550127909073,0.00280928192358203,-0.0037370045536949,2001,"DWP",127,127,137
"399",109,135,162,223,242,268,293,126,135,151,239,253,268,279,0.451970916803796,0.165938607443361,0.286032309360435,0.266831498692701,0.00558616883308706,-0.00509938771934388,0.00204100396537686,-0.00393503863536636,2002,"DWP",127,127,137
"400",113,137,161,200,235,268,301,128,137,150,221,242,268,282,0.493854408686481,0.170304301840007,0.323550106846475,0.318200626614361,0.00693421813069613,-0.00477815680317489,0.00339075216049471,-0.00256885379479018,2003,"DWP",127,127,137
"401",110,139,167,196,230,263,297,127,139,156,222,242,263,278,0.505630389347316,0.172427035833764,0.333203353513552,0.321877406459686,0.00590962805060575,-0.00472127396236967,0.00369207659230604,-0.00289603633966699,2004,"DWP",127,127,137
"402",114,141,168,210,220,260,300,131,141,159,225,237,260,277,0.517311654707148,0.181882181182009,0.335429473525139,0.329602281158575,0.00638200797869144,-0.0040371835217952,0.00262555466710588,-0.00380593764445119,2005,"DWP",127,127,137
"403",118,143,168,206,227,261,295,132,143,156,226,243,261,278,0.510981933906358,0.166107103741222,0.344874830165137,0.315617218594812,0.00704392569856038,-0.00460705616640461,0.00357246537790794,-0.0035575510955728,2006,"DWP",127,127,137
"404",108,135,161,207,236,267,299,124,135,150,232,250,267,283,0.476190635370337,0.193122868307305,0.283067767063033,0.279247445117623,0.00547047546976527,-0.00436464181627428,0.00209087371551195,-0.00294354616292579,2007,"DWP",127,127,137
"405",104,138,171,198,233,265,298,124,138,162,225,245,265,281,0.517164338319263,0.182474820355117,0.334689517964147,0.318848122321821,0.00502609571111592,-0.00477303006203415,0.00313094006715889,-0.00294377722165519,2008,"DWP",127,127,137
"406",112,134,156,203,225,262,298,125,134,145,223,241,262,280,0.493920906275681,0.179375293195796,0.300824478833856,0.314545613079885,0.00698778263838376,-0.0042093683888996,0.00277871933013943,-0.0032515766932102,2009,"DWP",127,127,137
"407",124,145,167,190,233,268,303,137,145,156,220,245,268,283,0.51200542772546,0.184319824267051,0.327685603458409,0.321059681901695,0.00777217416273413,-0.00452807741936062,0.00542544123459517,-0.00249162410482033,2010,"DWP",127,127,137
"408",119,144,168,189,234,265,295,134,144,156,218,245,265,279,0.515096319621523,0.193844084634144,0.321252234987379,0.308722897420983,0.00676945036819541,-0.00494866282728998,0.00499079474187396,-0.00231127568478973,2011,"DWP",127,127,137
"409",112,135,157,194,230,262,294,127,135,146,218,243,262,277,0.495345251726861,0.200779478191161,0.2945657735357,0.28693641793599,0.00670138720494081,-0.00442745128857184,0.00343750113532244,-0.0025161915300028,2012,"DWP",127,127,137
"410",117,140,164,190,233,266,299,132,140,153,226,246,266,281,0.528490168832607,0.194369162558631,0.334121006273976,0.323875480030571,0.0072590396452783,-0.00485324768236199,0.00503062180254678,-0.00268915311871104,2013,"DWP",127,127,137
"411",104,132,160,179,236,267,298,121,132,148,221,245,267,280,0.500266332521001,0.189258019554217,0.304844510336065,0.311008312966784,0.00549324325599042,-0.00499342894259201,0.00423610675901764,-0.00209777752260496,2014,"DWP",127,127,137
"412",106,137,168,195,222,260,297,125,137,158,211,235,260,276,0.535656559856447,0.183110812742194,0.352545747114253,0.305810566696414,0.00581126698523866,-0.00405773757385505,0.00352809614594263,-0.0026371099512155,2015,"DWP",127,127,137
"413",110,132,155,173,233,266,299,124,132,144,226,247,266,282,0.505738734408495,0.207913385914169,0.297825348494326,0.294168933974212,0.00673439184140829,-0.0043965076873052,0.00527663252443511,-0.00189212265544227,2016,"DWP",127,127,137
"414",108,131,155,190,234,268,301,123,131,144,227,246,268,283,0.500832752663551,0.205616284331442,0.29521646833211,0.284633997944914,0.00652675065989123,-0.00415535053106976,0.00347010971247085,-0.00234418949780204,2017,"DWP",127,127,137
"415",103,129,156,186,239,267,296,120,129,146,229,252,267,281,0.515392141358385,0.199411959308423,0.315980182049962,0.29804122049642,0.00617380170565995,-0.00516737245673484,0.00361704661116322,-0.00205576217789055,2018,"DWP",127,127,137
"416",107,133,159,191,230,266,301,123,133,146,219,244,266,283,0.523231555113479,0.215063681921262,0.308167873192217,0.29331488604768,0.00611664117386043,-0.0040344638765583,0.00354072432954606,-0.00227181267787051,2019,"DWP",127,127,137
"417",111,136,161,196,239,268,298,126,136,149,242,254,268,283,0.493980112749966,0.222243723585213,0.271736389164753,0.270686773801817,0.00555504164680884,-0.00456546410085014,0.00318249863127604,-0.00243985469105572,2020,"DWP",127,127,137
"418",111,139,168,204,218,259,300,128,139,157,222,237,259,278,0.521749920725829,0.218257881992923,0.303492038732905,0.296072992133261,0.00545480360115284,-0.00355614064520555,0.00279172788939621,-0.00324810580421462,2021,"DWP",127,127,137
"419",103,134,165,204,249,287,325,121,134,152,228,264,287,304,0.421991645201526,0.137012246533305,0.28497939866822,0.277930372322912,0.00466326528788218,-0.00363068443610214,0.00237552960513308,-0.00201598289713386,2000,"YS",117,117,131
"420",88,136,183,211,235,273,311,121,136,181,229,248,273,291,0.474462737418654,0.11650226395439,0.357960473464264,0.316093465330109,0.00378699838142233,-0.00406576038388964,0.00279273244865423,-0.00287021791544826,2001,"YS",117,117,131
"421",99,134,170,187,226,269,311,113,134,150,204,246,269,290,0.437555595645409,0.154377735256763,0.283177860388646,0.277236119346756,0.00402894690634448,-0.00322087337864657,0.00305425020782608,-0.00182881052814084,2002,"YS",117,117,131
"422",108,136,165,220,223,267,311,124,136,154,238,249,267,296,0.50621462214892,0.143205846214207,0.36186473041804,0.363008775934713,0.00639527152187932,-0.00410155099357122,0.00225545496719431,-0.00424758528421946,2003,"YS",117,117,131
"423",88,134,179,216,216,272,328,114,134,165,232,245,272,297,0.492982891451123,0.141001866351572,0.35198102509955,0.342650860523935,0.00387334613412845,-0.00303497545825112,0.00235977306497993,-0.00325925466750394,2004,"YS",117,117,131
"424",96,132,167,214,220,273,326,118,132,169,235,249,273,295,0.493431696814659,0.125622693003196,0.367809003811464,0.335167728209434,0.00526776520219949,-0.00315136449847025,0.00244189265933116,-0.00332671926764082,2005,"YS",117,117,131
"425",99,125,151,174,244,279,314,113,125,138,237,252,279,295,0.419817196096315,0.142507467436095,0.277309728660219,0.263974882187738,0.00545281147765153,-0.00367418272478726,0.00399226871020396,-0.00160081917488234,2006,"YS",117,117,131
"426",78,133,188,217,224,274,324,117,133,183,233,245,274,296,0.501471712968992,0.143450193950964,0.358021519018028,0.346161407180181,0.00330415007371895,-0.003431347982015,0.00243155564514772,-0.00339523224819455,2007,"YS",117,117,131
"427",94,131,168,203,221,269,317,116,131,170,231,245,269,295,0.509423789935329,0.133514522500101,0.375909267435228,0.347686442378269,0.00514929371630785,-0.00356375086756278,0.00289174773247809,-0.00340090276206236,2008,"YS",117,117,131
"428",97,127,158,225,241,277,313,115,127,148,242,256,277,294,0.46291698355469,0.153565696376944,0.309351287177747,0.30398309372966,0.00517756753232652,-0.00414368520750919,0.00141466834449119,-0.00343922525962862,2009,"YS",117,117,131
"429",110,149,187,202,212,264,316,132,149,170,233,245,264,295,0.538923475825257,0.149198737072079,0.389724738753178,0.389124915681282,0.00517278195697642,-0.00370537164463756,0.00429375574189472,-0.00343275358171452,2010,"YS",117,117,131
"430",104,134,164,221,241,281,322,121,134,151,246,259,281,300,0.489244034612401,0.122546972249321,0.36669706236308,0.339875761779292,0.00626657677591822,-0.0041048015644242,0.00220149877417524,-0.00370319248685509,2011,"YS",117,117,131
"431",97,125,153,228,235,285,336,114,125,177,247,260,285,315,0.483420977765659,0.103502162995138,0.350878564248384,0.37991881477052,0.00638493463741001,-0.00371583107106982,0.00166634192152998,-0.00374825244255636,2012,"YS",117,117,131
"432",103,135,167,211,208,267,327,119,135,152,229,245,267,301,0.542492554612644,0.101055940924463,0.441436613688181,0.397538168801778,0.00692856254222537,-0.00329415442109731,0.0030848562348462,-0.00372218081614044,2013,"YS",117,117,131
"433",87,123,160,228,246,285,323,108,123,149,242,263,285,303,0.448343343218037,0.125565106835236,0.322778236382801,0.315809503880104,0.0045129778136992,-0.00406610301712091,0.00158406146572902,-0.00315645680559926,2014,"YS",117,117,131
"434",98,125,153,225,235,278,320,115,125,143,244,258,278,303,0.492602389587404,0.129944655780139,0.362657733807265,0.360782603873979,0.00681568888668729,-0.00422021401438306,0.0016072651964451,-0.00400666125403261,2015,"YS",117,117,131
"435",92,129,165,219,227,287,347,113,129,156,234,249,287,309,0.492004599367384,0.114474088241082,0.36942788471967,0.377530511126303,0.00512654260929181,-0.00313427309256616,0.00201639698988252,-0.00299595337209124,2016,"YS",117,117,131
"436",96,123,150,213,232,281,329,111,123,136,233,250,281,300,0.520609821463583,0.117812787682989,0.402797033780595,0.378608355588856,0.00763512926408949,-0.00386373806000916,0.00176166165766709,-0.00320901605690366,2017,"YS",117,117,131
"437",94,125,155,193,235,282,328,113,125,143,228,249,282,301,0.543100249086427,0.132613994808884,0.410486254277543,0.407315972256635,0.00684234920622458,-0.00430889287192567,0.00375808672698525,-0.00292331547881158,2018,"YS",117,117,131
"438",93,120,146,227,248,284,320,108,120,133,249,263,284,300,0.506737427563899,0.127976342458113,0.378761085105786,0.354045791552056,0.00724844002035623,-0.00489117599692293,0.00133508267492036,-0.00394443691283908,2019,"YS",117,117,131
"439",101,132,163,190,235,276,316,120,132,152,224,245,276,295,0.613700262803925,0.129498912078245,0.48420135072568,0.455189599140754,0.00789615321473524,-0.00551792096205716,0.00509853082882589,-0.003151510828577,2020,"YS",117,117,131
"440",102,131,159,205,231,279,327,118,131,146,228,247,279,300,0.603031434159064,0.148433763128314,0.45459767103075,0.446006322807009,0.00804214465338348,-0.00458857389444713,0.00380448279846723,-0.00343176610217438,2021,"YS",117,117,131
"441",119,141,164,230,246,274,301,133,141,152,248,259,274,288,0.400351020439823,0.117675098153154,0.279043019445876,0.282675922286668,0.00628718719377173,-0.00497341899103642,0.00122136826658195,-0.0043825567839061,2000,"MAS",131,131,141
"442",112,154,196,207,236,262,287,136,154,174,238,249,262,274,0.486383151047942,0.115259525796899,0.371123625251043,0.362557489954555,0.00445495807510962,-0.00692809348577803,0.00437184612554738,-0.00469386863457615,2001,"MAS",131,131,141
"443",111,142,173,205,227,263,299,131,142,163,224,242,263,281,0.542701476589685,0.101204669424912,0.419797874639203,0.441496807164773,0.00698012241637739,-0.00605951429547783,0.00407185751667589,-0.00442785857467516,2002,"MAS",131,131,141
"444",112,135,158,185,227,262,296,126,135,146,223,241,262,279,0.523520248679615,0.0984691953720659,0.425051053307549,0.396406496178232,0.00926455040542544,-0.00565443090672983,0.00590316779131067,-0.00333382929528152,2003,"MAS",131,131,141
"445",115,144,173,200,225,260,294,133,144,162,227,241,260,277,0.522726837841215,0.125620062999858,0.396124761109668,0.397106774841357,0.00695521884530151,-0.00566832258324422,0.00481417513125362,-0.00444138479292986,2004,"MAS",131,131,141
"446",120,146,172,195,227,261,296,136,146,161,218,239,261,277,0.544183829493378,0.12074100486386,0.421515315576895,0.423442824629518,0.00825978625906778,-0.00606854631850747,0.0058264329976067,-0.00375158265089331,2005,"MAS",131,131,141
"447",122,145,169,199,229,261,293,136,145,157,222,244,261,277,0.545587908327687,0.11609596267811,0.429491945649578,0.41565451275042,0.00926509923709299,-0.00637470039868788,0.0056067934276438,-0.00410258664960947,2006,"MAS",131,131,141
"448",118,143,168,202,222,263,304,134,143,157,225,241,263,283,0.538302377557319,0.131151852478398,0.407150525078921,0.40501697995155,0.00831760066167014,-0.00488732013755327,0.00439841996897361,-0.00406036120885348,2007,"MAS",131,131,141
"449",115,145,174,194,233,263,294,131,145,160,224,245,263,277,0.561697130385601,0.130864403740004,0.430832726645596,0.419117925192255,0.00744977925407857,-0.00682756696143286,0.00560746656308405,-0.00367549634877366,2008,"MAS",131,131,141
"450",114,136,159,204,232,263,295,128,136,147,227,246,263,279,0.50581972613411,0.11225714500683,0.365396384035924,0.39356258112728,0.00847988465972714,-0.00618749053550482,0.0036688941905542,-0.00410516205423197,2009,"MAS",131,131,141
"451",124,148,171,195,232,266,299,138,148,159,217,241,266,281,0.561850100491549,0.098622486477576,0.463227614013973,0.429495999713699,0.0100216474641783,-0.00627409016859041,0.00679038681704439,-0.00340115318684159,2010,"MAS",131,131,141
"452",121,144,166,220,240,267,295,134,144,154,241,253,267,281,0.479100084202898,0.109509725375623,0.369590358827275,0.343616672738393,0.0084633161280953,-0.00617096971105761,0.00243426225791567,-0.00488186662173109,2011,"MAS",131,131,141
"453",114,140,167,201,230,266,302,130,140,155,224,245,266,284,0.5539657111435,0.10397730256866,0.430730994578866,0.44998840857484,0.0083167886701075,-0.00618088073683669,0.00455011995641886,-0.00408864019399621,2012,"MAS",131,131,141
"454",116,141,166,204,238,265,292,131,141,153,236,251,265,278,0.566135342002023,0.101991934460157,0.464143407541866,0.410668789035004,0.00952835494750849,-0.00746918441577557,0.00505794095191497,-0.00450150466208111,2013,"MAS",131,131,141
"455",116,143,171,183,229,262,296,130,143,157,218,239,262,277,0.580110062082388,0.142690298159297,0.426943196835433,0.437419763923092,0.0080052748650241,-0.00637089193248173,0.00717769995910888,-0.00338409560729725,2014,"MAS",131,131,141
"456",118,143,167,178,230,266,301,132,143,155,212,238,266,281,0.592465402059845,0.140507546068295,0.45195785599155,0.447443803996625,0.00937950384957372,-0.0062113453013663,0.00847872340124755,-0.00277549281196773,2015,"MAS",131,131,141
"457",111,136,161,187,239,269,298,125,136,148,231,252,269,283,0.563456617367533,0.121124424520248,0.442332192847285,0.418070842882054,0.00903761895526164,-0.00697628526481531,0.00607010326549704,-0.00308883242325732,2016,"MAS",131,131,141
"458",111,137,164,201,233,266,299,126,137,151,227,245,266,281,0.574241095052199,0.139845337533016,0.434395757519182,0.421464170427549,0.00845305258965295,-0.00628429369051952,0.004618334441276,-0.0039622156015409,2017,"MAS",131,131,141
"459",108,133,159,194,243,269,296,123,133,148,240,255,269,282,0.546619604151559,0.147337662246778,0.399281941904781,0.393723027808587,0.00800548350822012,-0.00720688268230091,0.00437298297187433,-0.00321841774721248,2018,"MAS",131,131,141
"460",112,137,163,192,235,270,305,127,137,151,222,250,270,288,0.567624189492362,0.15144946707238,0.416174722419982,0.41319099568589,0.00837932813758299,-0.00578659939927957,0.00516155760262763,-0.00296480578540102,2019,"MAS",131,131,141
"461",116,140,163,194,241,269,297,131,140,151,241,255,269,283,0.558919260401364,0.146075131506736,0.408793586356188,0.412844128894628,0.00906042282187646,-0.00717000650979031,0.00527038716906512,-0.0035650903819351,2020,"MAS",131,131,141
"462",114,138,161,193,234,267,301,128,138,150,221,246,267,283,0.583240268374983,0.142004246166536,0.43999794051425,0.441236022208447,0.00949284386254153,-0.00647854043962916,0.00548496950732782,-0.00339036419403299,2021,"MAS",131,131,141
"463",105,128,152,224,254,287,319,119,128,140,248,266,287,302,0.406667386528698,0.127029882005736,0.274825445412256,0.279637504522961,0.00585429005054948,-0.00419697094750602,0.0014179758449656,-0.00274537297779698,2000,"LS",121,121,133
"464",83,145,NA,205,238,268,299,126,145,173,234,251,268,283,0.457444493402382,0.128706196678517,0.328738296723865,0.298318432844684,0.00266471101232912,-0.00477191233680011,0.00324431893799413,-0.00301489367738688,2001,"LS",121,121,133
"465",102,130,159,211,229,266,303,120,130,149,231,243,266,282,0.454813514458497,0.15512236170482,0.299691152753677,0.287594780759345,0.00542671396342886,-0.00385727791483099,0.00214596176032982,-0.00323995101350833,2002,"LS",121,121,133
"466",103,146,190,198,225,268,310,130,146,170,230,246,268,289,0.447603089337831,0.152154588400172,0.291471562771028,0.295448500937659,0.00338981023098332,-0.0034414824669603,0.00339687575101455,-0.00274965795370994,2003,"LS",121,121,133
"467",91,135,180,198,231,272,312,120,135,173,220,245,272,290,0.477995336858687,0.148826026776814,0.329169310081872,0.314941738126764,0.00373935282415692,-0.00384322143225685,0.00301678851138887,-0.00237991503250324,2004,"LS",121,121,133
"468",108,134,160,180,216,265,314,124,134,149,216,238,265,285,0.478643530514204,0.164042803201609,0.314600727312595,0.313579832436903,0.00618394926652694,-0.00315652908868817,0.00461125939380233,-0.00222383132724745,2005,"LS",121,121,133
"469",113,140,167,196,228,269,310,129,140,156,222,239,269,287,0.474493368333715,0.164893310679745,0.309600057653969,0.303316913452267,0.00580056788116666,-0.00368358860958159,0.003653913073607,-0.00248475837528866,2006,"LS",121,121,133
"470",106,131,156,205,233,271,309,122,131,145,234,251,271,290,0.465091296669869,0.169358868513958,0.29573242815591,0.283709884705047,0.00603134345403012,-0.00369426996341784,0.00245808518693302,-0.00278820123982576,2007,"LS",121,121,133
"471",96,132,169,207,237,272,308,116,132,154,226,249,272,289,0.477606551291091,0.172474044181472,0.305132507109619,0.289402511890007,0.00420655080120656,-0.00406851552997981,0.00242199497492307,-0.00244244966350014,2008,"LS",121,121,133
"472",105,128,151,172,227,261,295,119,128,139,190,243,261,279,0.500477004440148,0.174364055620105,0.317474433476364,0.326112948820043,0.00712051659109107,-0.00469983715822523,0.00531732838806659,-0.00189574325144702,2009,"LS",121,121,133
"473",117,140,164,188,240,277,313,131,140,153,229,252,277,294,0.492317769904577,0.157100521537505,0.318159874020016,0.335217248367072,0.00688117477788184,-0.00448448921099364,0.00472934419571221,-0.00230040813886095,2010,"LS",121,121,133
"474",107,134,161,198,200,227,254,123,134,150,207,214,227,242,0.502802694739413,0.173368301962069,0.329434392777344,0.125632939821112,0.0062462048552391,-0.00232280269556399,0.00313433382364259,-0.00231349899509306,2011,"LS",121,121,133
"475",107,135,162,206,225,270,316,123,135,149,226,243,270,291,0.514498498602833,0.189986566525942,0.324171519949216,0.324511932076891,0.00601788392904036,-0.00350909457770585,0.00276754000923816,-0.00288061940397407,2013,"LS",121,121,133
"476",92,124,156,183,211,266,322,110,124,142,206,227,266,288,0.51160105456493,0.177642294397704,0.32998071838476,0.333958760167226,0.00525579109610246,-0.00297015757279039,0.00341475206025595,-0.00221455212240147,2014,"LS",121,121,133
"477",101,129,158,177,215,264,312,118,129,145,192,239,264,288,0.499165844771657,0.174906177129618,0.324259667642039,0.312524644698925,0.00585599063098326,-0.00320309421751183,0.0042823835420145,-0.00191343088028607,2015,"LS",121,121,133
"478",108,133,159,184,231,275,320,123,133,147,202,242,275,293,0.494480612420581,0.182102358541741,0.312302557917625,0.31237825387884,0.0062386794596249,-0.00347059233158049,0.00412363686032662,-0.00184232833020933,2016,"LS",121,121,133
"479",93,135,177,216,247,280,313,119,135,170,232,252,280,293,0.46946205280602,0.170843406787683,0.298618646018337,0.286096641325262,0.00360138921641418,-0.00431399088268049,0.00200304560452648,-0.00242107519494159,2017,"LS",121,121,133
"480",104,130,155,169,235,267,299,118,130,143,231,252,267,284,0.4535414755995,0.175081473944811,0.278460001654689,0.263032546923587,0.00552938567143158,-0.00408605292985823,0.00483104610688768,-0.00127847788259118,2018,"LS",121,121,133
"481",105,136,167,187,244,277,310,121,136,152,220,257,277,292,0.481788501693397,0.183546676730655,0.298241824962742,0.282754755393022,0.00492461372369694,-0.00424383638206112,0.00402951127330634,-0.00165132302407773,2019,"LS",121,121,133
"482",103,128,154,169,246,279,313,117,128,142,189,204,279,293,0.502444929867719,0.190669243239978,0.311775686627741,0.306088168621411,0.00616881348995116,-0.00447865302417785,0.00527045355602307,-0.00139325391656843,2020,"LS",121,121,133
"483",99,129,159,172,238,274,310,115,129,144,197,249,274,319,0.500435125499244,0.188263340587494,0.312171784911749,0.29878521011137,0.00528377695936629,-0.00412279851407631,0.00472062608321713,-0.00147644423420168,2021,"LS",121,121,133
"484",107,127,148,153,240,282,324,119,127,137,178,245,282,298,0.51808022587229,0.0990735910927013,0.419006634779589,0.411116452732359,0.0106710028506285,-0.00484389645497793,0.0100201339240714,-0.00174370834682479,2000,"QS",96,96,124
"485",106,124,143,151,239,274,309,118,124,133,219,245,274,290,0.486018131694491,0.102212771243233,0.383805360451259,0.360353206302344,0.0106144773127426,-0.00509376149512823,0.00974739726382469,-0.00173827617271868,2001,"QS",96,96,124
"486",97,119,142,154,206,267,NA,110,119,131,195,235,267,290,0.515655071063336,0.121152516191529,0.394502554871806,0.35076878623104,0.00881976635194685,-0.00284791170581401,0.00779075774167338,NA,2002,"QS",96,96,124
"487",100,123,145,156,240,275,311,113,123,133,219,252,275,293,0.506308807904063,0.104904552090009,0.401404255814053,0.396214245366611,0.00924626498924782,-0.00549628701961931,0.00821977949544849,-0.00157304093115878,2003,"QS",96,96,124
"488",98,118,138,146,242,281,319,111,118,127,179,256,281,299,0.502577746940675,0.104692082021297,0.397885664919378,0.392787181075249,0.0103743094363263,-0.00508257879081369,0.00951871428672302,-0.00141324821114344,2004,"QS",96,96,124
"489",106,126,147,157,219,272,325,118,126,136,218,241,272,297,0.534312979958417,0.101671076897925,0.429809570460692,0.432641903060492,0.010576283251101,-0.00402765227517988,0.00935823515865731,-0.00248426512635759,2005,"QS",96,96,124
"490",101,130,159,177,203,256,309,117,130,144,201,227,256,362,0.551045278514347,0.110561465911792,0.440483812602555,0.358784170398905,0.00778958100738699,-0.00333637381590687,0.00582111335240553,-0.00264483919903957,2006,"QS",96,96,124
"491",96,124,153,213,218,272,325,92,124,136,227,241,272,298,0.514006395467569,0.125839703618661,0.374716564300591,0.388166691848908,0.00667987262255924,-0.0035955706011633,0.00151942367180795,-0.00348141557155023,2007,"QS",96,96,124
"492",63,110,158,168,229,282,335,76,110,125,189,211,282,302,0.472632142945324,0.124371753617223,0.348260389328101,0.333968973511387,0.00370247665016491,-0.00314287046318145,0.00310942415947416,-0.00152785631637161,2008,"QS",96,96,124
"493",1772,84,-1606,141,150,197,244,96,124,125,150,159,197,284,0.491909396411108,0.124666302044198,0.367243094366911,0.304650478524393,-0.000108689066064727,-0.00320869575657087,0.00232372618642926,-0.00260803893556348,2009,"QS",96,96,124
"494",94,50,7,151,NA,354,NA,70,124,139,271,229,354,178,0.405583612417021,0.138710512323759,0.251880324417385,0.266873100093262,-0.00286410641642871,NA,0.000421462936073131,NA,2010,"QS",96,96,124
"495",102,130,158,204,182,245,308,115,130,143,216,223,245,297,0.48948151912665,0.159039708399287,0.293583882379118,0.330441810727363,0.00537843370367109,-0.00261510717364863,0.00221766974453711,-0.00332890137236182,2011,"QS",96,96,124
"496",49,136,NA,188,191,214,238,74,136,174,199,206,214,306,0.591573167296532,0.166048499500052,0.356853860040137,0.42552466779648,0.00207032401896973,-0.00878186973317944,0.00335468249415421,-0.00826820830191369,2012,"QS",96,96,124
"497",103,59,15,180,207,252,296,90,124,139,192,201,252,293,0.527312553894121,0.159376616621127,0.360015396543932,0.367935937272994,-0.00406255588862234,-0.00407579013630135,0.00136052781291562,-0.00228717047974218,2013,"QS",96,96,124
"498",93,112,131,135,254,282,311,96,112,121,148,241,282,343,0.440609537773527,0.152184322904118,0.175735252472504,0.288425214869409,0.00470002746362845,-0.00498206266321883,0.00451994302349793,-0.000896082015254011,2014,"QS",96,96,124
"499",0,46,92,165,285,199,114,96,124,132,172,177,199,298,0.519596475994095,0.136839702115873,0.295932091504841,0.382756773878222,0.00326852567357556,0.00225856838143278,0.00164341134701582,-0.00206531685516091,2015,"QS",96,96,124
"500",NA,47,NA,142,218,246,274,92,124,127,197,178,246,287,0.484978089197138,0.141025286255146,0.343952802941993,0.326873244915928,0.00024247730942337,-0.00571302266830879,0.000716497929254732,-0.00122320556670916,2016,"QS",96,96,124
"501",117,52,-13,139,NA,361,NA,70,124,117,186,177,361,299,0.439061143999326,0.143640388639231,0.226926376518809,0.295420755360095,-0.001725260580109,NA,0.0011915175183045,NA,2017,"QS",96,96,124
"502",92,128,163,226,249,273,296,90,128,146,244,260,273,326,0.408902014559227,0.178814162228993,0.190237648359969,0.230087852330233,0.00269771298706417,-0.0047921153161741,0.000588757324466252,-0.00333596320414183,2018,"QS",96,96,124
"503",81,136,191,218,208,256,303,96,136,203,225,230,256,338,0.520959992329637,0.22874658790778,0.274906922720393,0.292213404421856,0.00251962116265728,-0.00302118393527969,0.00170751352575966,-0.00371633651605383,2019,"QS",96,96,124
"504",117,64,11,139,225,264,303,96,124,128,146,194,264,293,0.417476337469733,0.127909127929068,0.289567209540665,0.16399707795595,-0.00270688845766365,-0.00208641944185922,-0.000170587228160233,-0.000255454553729662,2020,"QS",96,96,124
"505",93,118,143,237,513,338,161,63,118,198,243,248,338,356,0.438335184738965,0.195133160234343,0.243202024504622,0.183099117409041,0.00500996391125388,0.000521620591341962,0.00067979234235665,-0.000770751161014727,2021,"QS",96,96,124
