"","Site","lat","lon","date","Year","month","NDVI"
"16245","YS",36.2,118.64,2002-11-08,2002,11,0.2205
"16246","YS",36.2,118.64,2002-11-21,2002,11,0.1589
"16247","YS",36.2,118.64,2002-12-08,2002,12,0.1139
"16248","YS",36.2,118.64,2002-12-21,2002,12,0.1755
"16249","YS",36.2,118.64,2003-01-08,2003,1,0.1855
"16250","YS",36.2,118.64,2003-01-21,2003,1,0.1863
"16251","YS",36.2,118.64,2003-02-08,2003,2,0.1722
"16252","YS",36.2,118.64,2003-02-21,2003,2,0.1589
"16253","YS",36.2,118.64,2003-03-08,2003,3,0.1555
"16254","YS",36.2,118.64,2003-03-21,2003,3,0.1855
"16255","YS",36.2,118.64,2003-04-08,2003,4,0.2113
"16256","YS",36.2,118.64,2003-04-21,2003,4,0.2455
"16257","YS",36.2,118.64,2003-05-08,2003,5,0.3545
"16258","YS",36.2,118.64,2003-05-21,2003,5,0.4128
"16259","YS",36.2,118.64,2003-06-08,2003,6,0.4128
"16260","YS",36.2,118.64,2003-06-21,2003,6,0.5219
"16261","YS",36.2,118.64,2003-07-08,2003,7,0.521
"16262","YS",36.2,118.64,2003-07-21,2003,7,0.7225
"16263","YS",36.2,118.64,2003-08-08,2003,8,0.6501
"16264","YS",36.2,118.64,2003-08-21,2003,8,0.5468
"16265","YS",36.2,118.64,2003-09-08,2003,9,0.581
"16266","YS",36.2,118.64,2003-09-21,2003,9,0.551
"16267","YS",36.2,118.64,2003-10-08,2003,10,0.3437
"16268","YS",36.2,118.64,2003-10-21,2003,10,0.3354
"16269","YS",36.2,118.64,2003-11-08,2003,11,0.2654
"16270","YS",36.2,118.64,2003-11-21,2003,11,0.2704
"16271","YS",36.2,118.64,2003-12-08,2003,12,0.2113
"16272","YS",36.2,118.64,2003-12-21,2003,12,0.2105
"16273","YS",36.2,118.64,2004-01-08,2004,1,0.1872
"16274","YS",36.2,118.64,2004-01-21,2004,1,0.1439
"16275","YS",36.2,118.64,2004-02-08,2004,2,0.1922
"16276","YS",36.2,118.64,2004-02-21,2004,2,0.1739
"16277","YS",36.2,118.64,2004-03-08,2004,3,0.2405
"16278","YS",36.2,118.64,2004-03-21,2004,3,0.188
"16279","YS",36.2,118.64,2004-04-08,2004,4,0.2771
"16280","YS",36.2,118.64,2004-04-21,2004,4,0.2838
"16281","YS",36.2,118.64,2004-05-08,2004,5,0.3945
"16282","YS",36.2,118.64,2004-05-21,2004,5,0.4786
"16283","YS",36.2,118.64,2004-06-08,2004,6,0.4469
"16284","YS",36.2,118.64,2004-06-21,2004,6,0.506
"16285","YS",36.2,118.64,2004-07-08,2004,7,0.5477
"16286","YS",36.2,118.64,2004-07-21,2004,7,0.7267
"16287","YS",36.2,118.64,2004-08-08,2004,8,0.6567
"16288","YS",36.2,118.64,2004-08-21,2004,8,0.6692
"16289","YS",36.2,118.64,2004-09-08,2004,9,0.6517
"16290","YS",36.2,118.64,2004-09-21,2004,9,0.5385
"16291","YS",36.2,118.64,2004-10-08,2004,10,0.3978
"16292","YS",36.2,118.64,2004-10-21,2004,10,0.3237
"16293","YS",36.2,118.64,2004-11-08,2004,11,0.2097
"16294","YS",36.2,118.64,2004-11-21,2004,11,0.2438
"16295","YS",36.2,118.64,2004-12-08,2004,12,0.2663
"16296","YS",36.2,118.64,2004-12-21,2004,12,0.2138
"16297","YS",36.2,118.64,2005-01-08,2005,1,0.228
"16298","YS",36.2,118.64,2005-01-21,2005,1,0.1705
"16299","YS",36.2,118.64,2005-02-08,2005,2,0.208
"16300","YS",36.2,118.64,2005-02-21,2005,2,0.1784
"16301","YS",36.2,118.64,2005-03-08,2005,3,0.1872
"16302","YS",36.2,118.64,2005-03-21,2005,3,0.2138
"16303","YS",36.2,118.64,2005-04-08,2005,4,0.2405
"16304","YS",36.2,118.64,2005-04-21,2005,4,0.2871
"16305","YS",36.2,118.64,2005-05-08,2005,5,0.4145
"16306","YS",36.2,118.64,2005-05-21,2005,5,0.4328
"16307","YS",36.2,118.64,2005-06-08,2005,6,0.4578
"16308","YS",36.2,118.64,2005-06-21,2005,6,0.4977
"16309","YS",36.2,118.64,2005-07-08,2005,7,0.5477
"16310","YS",36.2,118.64,2005-07-21,2005,7,0.6834
"16311","YS",36.2,118.64,2005-08-08,2005,8,0.6784
"16312","YS",36.2,118.64,2005-08-21,2005,8,0.7242
"16313","YS",36.2,118.64,2005-09-08,2005,9,0.576
"16314","YS",36.2,118.64,2005-09-21,2005,9,0.4463
"16315","YS",36.2,118.64,2005-10-08,2005,10,0.4444
"16316","YS",36.2,118.64,2005-10-21,2005,10,0.2863
"16317","YS",36.2,118.64,2005-11-08,2005,11,0.2288
"16318","YS",36.2,118.64,2005-11-21,2005,11,0.2263
"16319","YS",36.2,118.64,2005-12-08,2005,12,0.2005
"16320","YS",36.2,118.64,2005-12-21,2005,12,0.2196
"16321","YS",36.2,118.64,2006-01-08,2006,1,0.1926
"16322","YS",36.2,118.64,2006-01-21,2006,1,0.1746
"16323","YS",36.2,118.64,2006-02-08,2006,2,0.18
"16324","YS",36.2,118.64,2006-02-21,2006,2,0.1785
"16325","YS",36.2,118.64,2006-03-08,2006,3,0.1955
"16326","YS",36.2,118.64,2006-03-21,2006,3,0.2064
"16327","YS",36.2,118.64,2006-04-08,2006,4,0.218
"16328","YS",36.2,118.64,2006-04-21,2006,4,0.2792
"16329","YS",36.2,118.64,2006-05-08,2006,5,0.4158
"16330","YS",36.2,118.64,2006-05-21,2006,5,0.4297
"16331","YS",36.2,118.64,2006-06-08,2006,6,0.4536
"16332","YS",36.2,118.64,2006-06-21,2006,6,0.5008
"16333","YS",36.2,118.64,2006-07-08,2006,7,0.5311
"16334","YS",36.2,118.64,2006-07-21,2006,7,0.4901
"16335","YS",36.2,118.64,2006-08-08,2006,8,0.6713
"16336","YS",36.2,118.64,2006-08-21,2006,8,0.7403
"16337","YS",36.2,118.64,2006-09-08,2006,9,0.6078
"16338","YS",36.2,118.64,2006-09-21,2006,9,0.4853
"16339","YS",36.2,118.64,2006-10-08,2006,10,0.3559
"16340","YS",36.2,118.64,2006-10-21,2006,10,0.2839
"16341","YS",36.2,118.64,2006-11-08,2006,11,0.2777
"16342","YS",36.2,118.64,2006-11-21,2006,11,0.2267
"16343","YS",36.2,118.64,2006-12-08,2006,12,0.2521
"16344","YS",36.2,118.64,2006-12-21,2006,12,0.2436
"16345","YS",36.2,118.64,2007-01-08,2007,1,0.2149
"16346","YS",36.2,118.64,2007-01-21,2007,1,0.2312
"16347","YS",36.2,118.64,2007-02-08,2007,2,0.18
"16348","YS",36.2,118.64,2007-02-21,2007,2,0.1831
"16349","YS",36.2,118.64,2007-03-08,2007,3,0.242
"16350","YS",36.2,118.64,2007-03-21,2007,3,0.1901
"16351","YS",36.2,118.64,2007-04-08,2007,4,0.2133
"16352","YS",36.2,118.64,2007-04-21,2007,4,0.2653
"16353","YS",36.2,118.64,2007-05-08,2007,5,0.4737
"16354","YS",36.2,118.64,2007-05-21,2007,5,0.4018
"16355","YS",36.2,118.64,2007-06-08,2007,6,0.4288
"16356","YS",36.2,118.64,2007-06-21,2007,6,0.4784
"16357","YS",36.2,118.64,2007-07-08,2007,7,0.6086
"16358","YS",36.2,118.64,2007-07-21,2007,7,0.6752
"16359","YS",36.2,118.64,2007-08-08,2007,8,0.7186
"16360","YS",36.2,118.64,2007-08-21,2007,8,0.57
"16361","YS",36.2,118.64,2007-09-08,2007,9,0.5466
"16362","YS",36.2,118.64,2007-09-21,2007,9,0.538
"16363","YS",36.2,118.64,2007-10-08,2007,10,0.4049
"16364","YS",36.2,118.64,2007-10-21,2007,10,0.3389
"16365","YS",36.2,118.64,2007-11-08,2007,11,0.2366
"16366","YS",36.2,118.64,2007-11-21,2007,11,0.2645
"16367","YS",36.2,118.64,2007-12-08,2007,12,0.2219
"16368","YS",36.2,118.64,2007-12-21,2007,12,0.2343
"16369","YS",36.2,118.64,2008-01-08,2008,1,0.194
"16370","YS",36.2,118.64,2008-01-21,2008,1,0.1893
"16371","YS",36.2,118.64,2008-02-08,2008,2,0.2095
"16372","YS",36.2,118.64,2008-02-21,2008,2,0.1862
"16373","YS",36.2,118.64,2008-03-08,2008,3,0.1963
"16374","YS",36.2,118.64,2008-03-21,2008,3,0.2428
"16375","YS",36.2,118.64,2008-04-08,2008,4,0.2157
"16376","YS",36.2,118.64,2008-04-21,2008,4,0.3234
"16377","YS",36.2,118.64,2008-05-08,2008,5,0.3304
"16378","YS",36.2,118.64,2008-05-21,2008,5,0.4652
"16379","YS",36.2,118.64,2008-06-08,2008,6,0.435
"16380","YS",36.2,118.64,2008-06-21,2008,6,0.5001
"16381","YS",36.2,118.64,2008-07-08,2008,7,0.5442
"16382","YS",36.2,118.64,2008-07-21,2008,7,0.7116
"16383","YS",36.2,118.64,2008-08-08,2008,8,0.6799
"16384","YS",36.2,118.64,2008-08-21,2008,8,0.7163
"16385","YS",36.2,118.64,2008-09-08,2008,9,0.6706
"16386","YS",36.2,118.64,2008-09-21,2008,9,0.5723
"16387","YS",36.2,118.64,2008-10-08,2008,10,0.4427
"16388","YS",36.2,118.64,2008-10-21,2008,10,0.3474
"16389","YS",36.2,118.64,2008-11-08,2008,11,0.3141
"16390","YS",36.2,118.64,2008-11-21,2008,11,0.2994
"16391","YS",36.2,118.64,2008-12-08,2008,12,0.3079
"16392","YS",36.2,118.64,2008-12-21,2008,12,0.2226
"16393","YS",36.2,118.64,2009-01-08,2009,1,0.2456
"16394","YS",36.2,118.64,2009-01-21,2009,1,0.203
"16395","YS",36.2,118.64,2009-02-08,2009,2,0.1504
"16396","YS",36.2,118.64,2009-02-21,2009,2,0.208
"16397","YS",36.2,118.64,2009-03-08,2009,3,0.2189
"16398","YS",36.2,118.64,2009-03-21,2009,3,0.223
"16399","YS",36.2,118.64,2009-04-08,2009,4,0.2381
"16400","YS",36.2,118.64,2009-04-21,2009,4,0.3216
"16401","YS",36.2,118.64,2009-05-08,2009,5,0.4553
"16402","YS",36.2,118.64,2009-05-21,2009,5,0.4562
"16403","YS",36.2,118.64,2009-06-08,2009,6,0.4311
"16404","YS",36.2,118.64,2009-06-21,2009,6,0.4829
"16405","YS",36.2,118.64,2009-07-08,2009,7,0.6751
"16406","YS",36.2,118.64,2009-07-21,2009,7,0.7285
"16407","YS",36.2,118.64,2009-08-08,2009,8,0.7578
"16408","YS",36.2,118.64,2009-08-21,2009,8,0.767
"16409","YS",36.2,118.64,2009-09-08,2009,9,0.7528
"16410","YS",36.2,118.64,2009-09-21,2009,9,0.5289
"16411","YS",36.2,118.64,2009-10-08,2009,10,0.3643
"16412","YS",36.2,118.64,2009-10-21,2009,10,0.386
"16413","YS",36.2,118.64,2009-11-08,2009,11,0.3083
"16414","YS",36.2,118.64,2009-11-21,2009,11,0.1746
"16415","YS",36.2,118.64,2009-12-08,2009,12,0.1712
"16416","YS",36.2,118.64,2009-12-21,2009,12,0.1988
"16417","YS",36.2,118.64,2010-01-08,2010,1,0.1545
"16418","YS",36.2,118.64,2010-01-21,2010,1,0.2097
"16419","YS",36.2,118.64,2010-02-08,2010,2,0.132
"16420","YS",36.2,118.64,2010-02-21,2010,2,0.1462
"16421","YS",36.2,118.64,2010-03-08,2010,3,0.1846
"16422","YS",36.2,118.64,2010-03-21,2010,3,0.188
"16423","YS",36.2,118.64,2010-04-08,2010,4,0.2147
"16424","YS",36.2,118.64,2010-04-21,2010,4,0.274
"16425","YS",36.2,118.64,2010-05-08,2010,5,0.4411
"16426","YS",36.2,118.64,2010-05-21,2010,5,0.4395
"16427","YS",36.2,118.64,2010-06-08,2010,6,0.4839
"16428","YS",36.2,118.64,2010-06-21,2010,6,0.64
"16429","YS",36.2,118.64,2010-07-08,2010,7,0.4179
"16430","YS",36.2,118.64,2010-07-21,2010,7,0.6325
"16431","YS",36.2,118.64,2010-08-08,2010,8,0.6784
"16432","YS",36.2,118.64,2010-08-21,2010,8,0.6266
"16433","YS",36.2,118.64,2010-09-08,2010,9,0.6066
"16434","YS",36.2,118.64,2010-09-21,2010,9,0.411
"16435","YS",36.2,118.64,2010-10-08,2010,10,0.3208
"16436","YS",36.2,118.64,2010-10-21,2010,10,0.254
"16437","YS",36.2,118.64,2010-11-08,2010,11,0.2673
"16438","YS",36.2,118.64,2010-11-21,2010,11,0.2439
"16439","YS",36.2,118.64,2010-12-08,2010,12,0.254
"16440","YS",36.2,118.64,2010-12-21,2010,12,0.2398
"16441","YS",36.2,118.64,2011-01-08,2011,1,0.2256
"16442","YS",36.2,118.64,2011-01-21,2011,1,0.2414
"16443","YS",36.2,118.64,2011-02-08,2011,2,0.1754
"16444","YS",36.2,118.64,2011-02-21,2011,2,0.1537
"16445","YS",36.2,118.64,2011-03-08,2011,3,0.203
"16446","YS",36.2,118.64,2011-03-21,2011,3,0.2214
"16447","YS",36.2,118.64,2011-04-08,2011,4,0.2289
"16448","YS",36.2,118.64,2011-04-21,2011,4,0.2916
"16449","YS",36.2,118.64,2011-05-08,2011,5,0.4019
"16450","YS",36.2,118.64,2011-05-21,2011,5,0.4679
"16451","YS",36.2,118.64,2011-06-08,2011,6,0.4896
"16452","YS",36.2,118.64,2011-06-21,2011,6,0.4503
"16453","YS",36.2,118.64,2011-07-08,2011,7,0.5681
"16454","YS",36.2,118.64,2011-07-21,2011,7,0.5481
"16455","YS",36.2,118.64,2011-08-08,2011,8,0.5733
"16456","YS",36.2,118.64,2011-08-21,2011,8,0.665
"16457","YS",36.2,118.64,2011-09-08,2011,9,0.6333
"16458","YS",36.2,118.64,2011-09-21,2011,9,0.5606
"16459","YS",36.2,118.64,2011-10-08,2011,10,0.4386
"16460","YS",36.2,118.64,2011-10-21,2011,10,0.4027
"16461","YS",36.2,118.64,2011-11-08,2011,11,0.2865
"16462","YS",36.2,118.64,2011-11-21,2011,11,0.2281
"16463","YS",36.2,118.64,2011-12-08,2011,12,0.2063
"16464","YS",36.2,118.64,2011-12-21,2011,12,0.1779
"16465","YS",36.2,118.64,2012-01-08,2012,1,0.2005
"16466","YS",36.2,118.64,2012-01-21,2012,1,0.2222
"16467","YS",36.2,118.64,2012-02-08,2012,2,0.2357
"16468","YS",36.2,118.64,2012-02-21,2012,2,0.2168
"16469","YS",36.2,118.64,2012-03-08,2012,3,0.1924
"16470","YS",36.2,118.64,2012-03-21,2012,3,0.2168
"16471","YS",36.2,118.64,2012-04-08,2012,4,0.2601
"16472","YS",36.2,118.64,2012-04-21,2012,4,0.346
"16473","YS",36.2,118.64,2012-05-08,2012,5,0.415
"16474","YS",36.2,118.64,2012-05-21,2012,5,0.5173
"16475","YS",36.2,118.64,2012-06-08,2012,6,0.5402
"16476","YS",36.2,118.64,2012-06-21,2012,6,0.5435
"16477","YS",36.2,118.64,2012-07-08,2012,7,0.5266
"16478","YS",36.2,118.64,2012-07-21,2012,7,0.618
"16479","YS",36.2,118.64,2012-08-08,2012,8,0.7215
"16480","YS",36.2,118.64,2012-08-21,2012,8,0.7089
"16481","YS",36.2,118.64,2012-09-08,2012,9,0.6829
"16482","YS",36.2,118.64,2012-09-21,2012,9,0.5368
"16483","YS",36.2,118.64,2012-10-08,2012,10,0.4407
"16484","YS",36.2,118.64,2012-10-21,2012,10,0.3643
"16485","YS",36.2,118.64,2012-11-08,2012,11,0.2946
"16486","YS",36.2,118.64,2012-11-21,2012,11,0.2655
"16487","YS",36.2,118.64,2012-12-08,2012,12,0.2215
"16488","YS",36.2,118.64,2012-12-21,2012,12,0.1714
"16489","YS",36.2,118.64,2013-01-08,2013,1,0.1478
"16490","YS",36.2,118.64,2013-01-21,2013,1,0.1796
"16491","YS",36.2,118.64,2013-02-08,2013,2,0.189
"16492","YS",36.2,118.64,2013-02-21,2013,2,0.2039
"16493","YS",36.2,118.64,2013-03-08,2013,3,0.2141
"16494","YS",36.2,118.64,2013-03-21,2013,3,0.2344
"16495","YS",36.2,118.64,2013-04-08,2013,4,0.2662
"16496","YS",36.2,118.64,2013-04-21,2013,4,0.3399
"16497","YS",36.2,118.64,2013-05-08,2013,5,0.4299
"16498","YS",36.2,118.64,2013-05-21,2013,5,0.4739
"16499","YS",36.2,118.64,2013-06-08,2013,6,0.5246
"16500","YS",36.2,118.64,2013-06-21,2013,6,0.5476
"16501","YS",36.2,118.64,2013-07-08,2013,7,0.6168
"16502","YS",36.2,118.64,2013-07-21,2013,7,0.6518
"16503","YS",36.2,118.64,2013-08-08,2013,8,0.7046
"16504","YS",36.2,118.64,2013-08-21,2013,8,0.6735
"16505","YS",36.2,118.64,2013-09-08,2013,9,0.5618
"16506","YS",36.2,118.64,2013-09-21,2013,9,0.4556
"16507","YS",36.2,118.64,2013-10-08,2013,10,0.3528
"16508","YS",36.2,118.64,2013-10-21,2013,10,0.2946
"16509","YS",36.2,118.64,2013-11-08,2013,11,0.2594
"16510","YS",36.2,118.64,2013-11-21,2013,11,0.2377
"16511","YS",36.2,118.64,2013-12-08,2013,12,0.2323
"16512","YS",36.2,118.64,2013-12-21,2013,12,0.2235
"16513","YS",36.2,118.64,2014-01-08,2014,1,0.1992
"16514","YS",36.2,118.64,2014-01-21,2014,1,0.2053
"16515","YS",36.2,118.64,2014-02-08,2014,2,0.1735
"16516","YS",36.2,118.64,2014-02-21,2014,2,0.1816
"16517","YS",36.2,118.64,2014-03-08,2014,3,0.2019
"16518","YS",36.2,118.64,2014-03-21,2014,3,0.2276
"16519","YS",36.2,118.64,2014-04-08,2014,4,0.2411
"16520","YS",36.2,118.64,2014-04-21,2014,4,0.3108
"16521","YS",36.2,118.64,2014-05-08,2014,5,0.3703
"16522","YS",36.2,118.64,2014-05-21,2014,5,0.4089
"16523","YS",36.2,118.64,2014-06-08,2014,6,0.327
"16524","YS",36.2,118.64,2014-06-21,2014,6,0.3548
"16525","YS",36.2,118.64,2014-07-08,2014,7,0.4001
"16526","YS",36.2,118.64,2014-07-21,2014,7,0.4996
"16527","YS",36.2,118.64,2014-08-08,2014,8,0.6274
"16528","YS",36.2,118.64,2014-08-21,2014,8,0.6471
"16529","YS",36.2,118.64,2014-09-08,2014,9,0.6917
"16530","YS",36.2,118.64,2014-09-21,2014,9,0.5814
"16531","YS",36.2,118.64,2014-10-08,2014,10,0.4624
"16532","YS",36.2,118.64,2014-10-21,2014,10,0.3622
"16533","YS",36.2,118.64,2014-11-08,2014,11,0.2519
"16534","YS",36.2,118.64,2014-11-21,2014,11,0.1992
"16535","YS",36.2,118.64,2014-12-08,2014,12,0.2513
"16536","YS",36.2,118.64,2014-12-21,2014,12,0.2634
"16537","YS",36.2,118.64,2015-01-08,2015,1,0.2303
"16538","YS",36.2,118.64,2015-01-21,2015,1,0.2283
"16539","YS",36.2,118.64,2015-02-08,2015,2,0.2316
"16540","YS",36.2,118.64,2015-02-21,2015,2,0.2337
"16541","YS",36.2,118.64,2015-03-08,2015,3,0.2364
"16542","YS",36.2,118.64,2015-03-21,2015,3,0.2547
"16543","YS",36.2,118.64,2015-04-08,2015,4,0.2851
"16544","YS",36.2,118.64,2015-04-21,2015,4,0.392
"16545","YS",36.2,118.64,2015-05-08,2015,5,0.4624
"16546","YS",36.2,118.64,2015-05-21,2015,5,0.4855
"16547","YS",36.2,118.64,2015-06-08,2015,6,0.4488
"16548","YS",36.2,118.64,2015-06-21,2015,6,0.5058
"16549","YS",36.2,118.64,2015-07-08,2015,7,0.5009
"16550","YS",36.2,118.64,2015-07-21,2015,7,0.5863
"16551","YS",36.2,118.64,2015-08-08,2015,8,0.6504
"16552","YS",36.2,118.64,2015-08-21,2015,8,0.712
"16553","YS",36.2,118.64,2015-09-08,2015,9,0.5726
"16554","YS",36.2,118.64,2015-09-21,2015,9,0.4482
"16555","YS",36.2,118.64,2015-10-08,2015,10,0.4292
"16556","YS",36.2,118.64,2015-10-21,2015,10,0.3473
"16557","YS",36.2,118.64,2015-11-08,2015,11,0.2472
"16558","YS",36.2,118.64,2015-11-21,2015,11,0.2459
"16559","YS",36.2,118.64,2015-12-08,2015,12,0.2026
"16560","YS",36.2,118.64,2015-12-21,2015,12,0.1917
"16561","MAS",41.87,118.8,1981-07-08,1981,7,0.6757
"16562","MAS",41.87,118.8,1981-07-21,1981,7,0.7515
"16563","MAS",41.87,118.8,1981-08-08,1981,8,0.7276
"16564","MAS",41.87,118.8,1981-08-21,1981,8,0.7116
"16565","MAS",41.87,118.8,1981-09-08,1981,9,0.7156
"16566","MAS",41.87,118.8,1981-09-21,1981,9,0.6246
"16567","MAS",41.87,118.8,1981-10-08,1981,10,0.4373
"16568","MAS",41.87,118.8,1981-10-21,1981,10,0.3422
"16569","MAS",41.87,118.8,1981-11-08,1981,11,0.272
"16570","MAS",41.87,118.8,1981-11-21,1981,11,0.201
"16571","MAS",41.87,118.8,1981-12-08,1981,12,0.181
"16572","MAS",41.87,118.8,1981-12-21,1981,12,0.2839
"16573","MAS",41.87,118.8,1982-01-08,1982,1,0.2895
"16574","MAS",41.87,118.8,1982-01-21,1982,1,0.3039
"16575","MAS",41.87,118.8,1982-02-08,1982,2,0.3047
"16576","MAS",41.87,118.8,1982-02-21,1982,2,0.3127
"16577","MAS",41.87,118.8,1982-03-08,1982,3,0.2927
"16578","MAS",41.87,118.8,1982-03-21,1982,3,0.2951
"16579","MAS",41.87,118.8,1982-04-08,1982,4,0.2959
"16580","MAS",41.87,118.8,1982-04-21,1982,4,0.3111
"16581","MAS",41.87,118.8,1982-05-08,1982,5,0.4453
"16582","MAS",41.87,118.8,1982-05-21,1982,5,0.4875
"16583","MAS",41.87,118.8,1982-06-08,1982,6,0.6988
"16584","MAS",41.87,118.8,1982-06-21,1982,6,0.7124
"16585","MAS",41.87,118.8,1982-07-08,1982,7,0.71
"16586","MAS",41.87,118.8,1982-07-21,1982,7,0.6605
"16587","MAS",41.87,118.8,1982-08-08,1982,8,0.7164
"16588","MAS",41.87,118.8,1982-08-21,1982,8,0.7411
"16589","MAS",41.87,118.8,1982-09-08,1982,9,0.702
"16590","MAS",41.87,118.8,1982-09-21,1982,9,0.5833
"16591","MAS",41.87,118.8,1982-10-08,1982,10,0.3821
"16592","MAS",41.87,118.8,1982-10-21,1982,10,0.347
"16593","MAS",41.87,118.8,1982-11-08,1982,11,0.3342
"16594","MAS",41.87,118.8,1982-11-21,1982,11,0.3111
"16595","MAS",41.87,118.8,1982-12-08,1982,12,0.2696
"16596","MAS",41.87,118.8,1982-12-21,1982,12,0.2927
"16597","MAS",41.87,118.8,1983-01-08,1983,1,0.2616
"16598","MAS",41.87,118.8,1983-01-21,1983,1,0.2313
"16599","MAS",41.87,118.8,1983-02-08,1983,2,0.2887
"16600","MAS",41.87,118.8,1983-02-21,1983,2,0.3047
"16601","MAS",41.87,118.8,1983-03-08,1983,3,0.3374
"16602","MAS",41.87,118.8,1983-03-21,1983,3,0.2919
"16603","MAS",41.87,118.8,1983-04-08,1983,4,0.3166
"16604","MAS",41.87,118.8,1983-04-21,1983,4,0.3135
"16605","MAS",41.87,118.8,1983-05-08,1983,5,0.4772
"16606","MAS",41.87,118.8,1983-05-21,1983,5,0.6422
"16607","MAS",41.87,118.8,1983-06-08,1983,6,0.7491
"16608","MAS",41.87,118.8,1983-06-21,1983,6,0.7204
"16609","MAS",41.87,118.8,1983-07-08,1983,7,0.6861
"16610","MAS",41.87,118.8,1983-07-21,1983,7,0.7738
"16611","MAS",41.87,118.8,1983-08-08,1983,8,0.7515
"16612","MAS",41.87,118.8,1983-08-21,1983,8,0.7738
"16613","MAS",41.87,118.8,1983-09-08,1983,9,0.6605
"16614","MAS",41.87,118.8,1983-09-21,1983,9,0.5801
"16615","MAS",41.87,118.8,1983-10-08,1983,10,0.469
"16616","MAS",41.87,118.8,1983-10-21,1983,10,0.3414
"16617","MAS",41.87,118.8,1983-11-08,1983,11,0.3127
"16618","MAS",41.87,118.8,1983-11-21,1983,11,0.2879
"16619","MAS",41.87,118.8,1983-12-08,1983,12,0.2967
"16620","MAS",41.87,118.8,1983-12-21,1983,12,0.3374
"16621","MAS",41.87,118.8,1984-01-08,1984,1,0.3127
"16622","MAS",41.87,118.8,1984-01-21,1984,1,0.3007
"16623","MAS",41.87,118.8,1984-02-08,1984,2,0.2911
"16624","MAS",41.87,118.8,1984-02-21,1984,2,0.2959
"16625","MAS",41.87,118.8,1984-03-08,1984,3,0.3238
"16626","MAS",41.87,118.8,1984-03-21,1984,3,0.276
"16627","MAS",41.87,118.8,1984-04-08,1984,4,0.2959
"16628","MAS",41.87,118.8,1984-04-21,1984,4,0.2584
"16629","MAS",41.87,118.8,1984-05-08,1984,5,0.3942
"16630","MAS",41.87,118.8,1984-05-21,1984,5,0.4875
"16631","MAS",41.87,118.8,1984-06-08,1984,6,0.5059
"16632","MAS",41.87,118.8,1984-06-21,1984,6,0.6813
"16633","MAS",41.87,118.8,1984-07-08,1984,7,0.6526
"16634","MAS",41.87,118.8,1984-07-21,1984,7,0.6861
"16635","MAS",41.87,118.8,1984-08-08,1984,8,0.7164
"16636","MAS",41.87,118.8,1984-08-21,1984,8,0.7427
"16637","MAS",41.87,118.8,1984-09-08,1984,9,0.7244
"16638","MAS",41.87,118.8,1984-09-21,1984,9,0.651
"16639","MAS",41.87,118.8,1984-10-08,1984,10,0.4197
"16640","MAS",41.87,118.8,1984-10-21,1984,10,0.3398
"16641","MAS",41.87,118.8,1984-11-08,1984,11,0.2999
"16642","MAS",41.87,118.8,1984-11-21,1984,11,0.2791
"16643","MAS",41.87,118.8,1984-12-08,1984,12,0.1874
"16644","MAS",41.87,118.8,1984-12-21,1984,12,0.2807
"16645","MAS",41.87,118.8,1985-01-08,1985,1,0.252
"16646","MAS",41.87,118.8,1985-01-21,1985,1,0.2185
"16647","MAS",41.87,118.8,1985-02-08,1985,2,0.1978
"16648","MAS",41.87,118.8,1985-02-21,1985,2,0.1826
"16649","MAS",41.87,118.8,1985-03-08,1985,3,0.2185
"16650","MAS",41.87,118.8,1985-03-21,1985,3,0.3071
"16651","MAS",41.87,118.8,1985-04-08,1985,4,0.2999
"16652","MAS",41.87,118.8,1985-04-21,1985,4,0.3119
"16653","MAS",41.87,118.8,1985-05-08,1985,5,0.4437
"16654","MAS",41.87,118.8,1985-05-21,1985,5,0.5887
"16655","MAS",41.87,118.8,1985-06-08,1985,6,0.6158
"16656","MAS",41.87,118.8,1985-06-21,1985,6,0.6414
"16657","MAS",41.87,118.8,1985-07-08,1985,7,0.6621
"16658","MAS",41.87,118.8,1985-07-21,1985,7,0.6901
"16659","MAS",41.87,118.8,1985-08-08,1985,8,0.7786
"16660","MAS",41.87,118.8,1985-08-21,1985,8,0.7371
"16661","MAS",41.87,118.8,1985-09-08,1985,9,0.6988
"16662","MAS",41.87,118.8,1985-09-21,1985,9,0.6294
"16663","MAS",41.87,118.8,1985-10-08,1985,10,0.4084
"16664","MAS",41.87,118.8,1985-10-21,1985,10,0.343
"16665","MAS",41.87,118.8,1985-11-08,1985,11,0.3071
"16666","MAS",41.87,118.8,1985-11-21,1985,11,0.2289
"16667","MAS",41.87,118.8,1985-12-08,1985,12,0.2448
"16668","MAS",41.87,118.8,1985-12-21,1985,12,0.2536
"16669","MAS",41.87,118.8,1986-01-08,1986,1,0.2664
"16670","MAS",41.87,118.8,1986-01-21,1986,1,0.2664
"16671","MAS",41.87,118.8,1986-02-08,1986,2,0.2839
"16672","MAS",41.87,118.8,1986-02-21,1986,2,0.2783
"16673","MAS",41.87,118.8,1986-03-08,1986,3,0.2935
"16674","MAS",41.87,118.8,1986-03-21,1986,3,0.3031
"16675","MAS",41.87,118.8,1986-04-08,1986,4,0.3135
"16676","MAS",41.87,118.8,1986-04-21,1986,4,0.3047
"16677","MAS",41.87,118.8,1986-05-08,1986,5,0.4381
"16678","MAS",41.87,118.8,1986-05-21,1986,5,0.4532
